customer,state,response,coverage,education,effective_to_date,employmentstatus,gender,location_code,marital_status,policy_type,policy,renew_offer_type,sales_channel,vehicle_class,vehicle_size,effective_to_month_in_2011,CW
HY46017,California,0,Basic,College,2011-02-26,Employed,F,Rural,Married,Personal,3,2,Web,Four-Door Car,Large,2,8
ZI95657,California,1,Extended,Doctor,2011-01-18,Employed,M,Suburban,Divorced,Personal,3,2,Agent,Sports Car,Midsize,1,3
MK93363,Washington,0,Basic,Master,2011-02-17,Employed,F,Suburban,Married,Personal,1,2,Branch,Sports Car,Midsize,2,7
UM26324,Washington,1,Basic,High School or Below,2011-01-06,Employed,M,Urban,Married,Corporate,3,2,Agent,Four-Door Car,Large,1,1
ZN18884,California,0,Basic,Bachelor,2011-01-23,Unemployed,M,Suburban,Single,Corporate,2,4,Call Center,Four-Door Car,Midsize,1,3
PN18863,California,0,Basic,College,2011-01-11,Employed,M,Suburban,Divorced,Corporate,3,2,Web,Four-Door Car,Midsize,1,2
BK76340,California,0,Extended,High School or Below,2011-02-07,Disabled,M,Suburban,Single,Personal,2,1,Branch,Luxury SUV,Midsize,2,6
QZ83992,California,0,Basic,College,2011-02-24,Medical Leave,M,Suburban,Married,Corporate,1,1,Agent,SUV,Midsize,2,8
WE23159,Oregon,0,Extended,High School or Below,2011-02-22,Unemployed,M,Suburban,Single,Special,2,2,Agent,Sports Car,Small,2,8
GA86186,Oregon,1,Extended,College,2011-01-05,Employed,M,Urban,Divorced,Special,3,2,Call Center,Four-Door Car,Midsize,1,1
EY97047,Oregon,1,Basic,College,2011-02-20,Employed,M,Urban,Single,Corporate,2,2,Agent,Four-Door Car,Midsize,2,7
NW14895,Arizona,0,Basic,Bachelor,2011-01-02,Employed,M,Suburban,Divorced,Personal,2,1,Agent,SUV,Small,1,52
DQ50258,California,0,Basic,College,2011-02-07,Unemployed,M,Suburban,Single,Personal,3,2,Agent,Four-Door Car,Midsize,2,6
XK10881,Oregon,0,Basic,Bachelor,2011-02-10,Employed,M,Rural,Married,Personal,3,1,Agent,Four-Door Car,Midsize,2,6
SZ17657,Oregon,0,Basic,College,2011-01-18,Employed,F,Rural,Married,Personal,3,2,Web,SUV,Small,1,3
RI44399,California,0,Extended,Bachelor,2011-01-28,Unemployed,F,Suburban,Single,Corporate,3,1,Call Center,Four-Door Car,Midsize,1,4
RF73080,Oregon,1,Extended,College,2011-01-25,Retired,M,Suburban,Married,Personal,3,1,Agent,Four-Door Car,Midsize,1,4
QA69109,Arizona,0,Basic,Master,2011-02-16,Employed,F,Urban,Married,Personal,3,2,Call Center,Four-Door Car,Midsize,2,7
FK85203,California,0,Basic,High School or Below,2011-01-07,Employed,M,Suburban,Married,Personal,3,1,Branch,SUV,Midsize,1,1
ET44462,Arizona,0,Extended,High School or Below,2011-02-12,Employed,M,Suburban,Married,Personal,1,2,Web,SUV,Midsize,2,6
SK27185,California,0,Premium,College,2011-01-16,Employed,F,Rural,Married,Personal,3,1,Branch,SUV,Midsize,1,2
JW87443,Oregon,1,Extended,College,2011-01-09,Employed,F,Suburban,Married,Personal,3,2,Agent,Four-Door Car,Midsize,1,1
OM37610,Nevada,0,Premium,High School or Below,2011-01-20,Employed,F,Suburban,Married,Personal,3,1,Web,Four-Door Car,Midsize,1,3
TJ58873,Oregon,0,Basic,High School or Below,2011-01-14,Employed,M,Urban,Married,Personal,3,3,Agent,Four-Door Car,Midsize,1,2
WE97690,Oregon,0,Basic,Bachelor,2011-02-16,Employed,F,Urban,Married,Corporate,2,2,Web,Four-Door Car,Midsize,2,7
HH99354,Oregon,0,Basic,Bachelor,2011-01-24,Employed,M,Urban,Married,Personal,2,2,Call Center,Two-Door Car,Midsize,1,4
UN90060,Oregon,0,Basic,High School or Below,2011-01-19,Employed,F,Rural,Married,Personal,3,1,Web,SUV,Midsize,1,3
BR76202,California,1,Basic,Master,2011-01-16,Employed,F,Suburban,Divorced,Personal,2,2,Branch,SUV,Midsize,1,2
MO48960,California,1,Extended,Doctor,2011-01-13,Unemployed,F,Suburban,Married,Personal,2,1,Agent,Four-Door Car,Midsize,1,2
QG50480,Oregon,0,Basic,College,2011-01-19,Unemployed,M,Rural,Married,Personal,3,1,Agent,Two-Door Car,Midsize,1,3
RE73564,Oregon,0,Extended,Bachelor,2011-02-14,Employed,F,Urban,Married,Personal,1,1,Branch,Two-Door Car,Midsize,2,7
EN32990,Arizona,0,Basic,College,2011-01-04,Employed,F,Urban,Single,Personal,2,1,Branch,Four-Door Car,Midsize,1,1
OO97388,Oregon,0,Basic,Master,2011-01-22,Employed,F,Suburban,Married,Personal,1,2,Agent,Two-Door Car,Small,1,3
JN66901,Nevada,0,Basic,High School or Below,2011-02-08,Unemployed,M,Suburban,Single,Corporate,1,4,Web,Luxury SUV,Midsize,2,6
UI64573,Oregon,0,Extended,High School or Below,2011-01-23,Employed,F,Rural,Married,Personal,1,2,Web,Four-Door Car,Midsize,1,3
HJ64867,Arizona,0,Basic,College,2011-02-05,Employed,F,Rural,Divorced,Personal,2,4,Web,Two-Door Car,Midsize,2,5
MT35297,Oregon,0,Basic,High School or Below,2011-02-11,Employed,F,Suburban,Married,Personal,2,3,Branch,Four-Door Car,Small,2,6
JR34589,Nevada,0,Extended,High School or Below,2011-02-10,Employed,F,Rural,Married,Personal,2,2,Call Center,SUV,Midsize,2,6
EI85578,California,0,Basic,Bachelor,2011-01-06,Unemployed,F,Rural,Married,Personal,3,3,Agent,SUV,Midsize,1,1
DH85144,Oregon,0,Basic,College,2011-01-12,Unemployed,M,Suburban,Single,Personal,3,2,Branch,Four-Door Car,Midsize,1,2
HC31007,California,0,Basic,High School or Below,2011-01-05,Unemployed,M,Suburban,Married,Personal,2,1,Agent,Four-Door Car,Midsize,1,1
MT58123,California,1,Basic,College,2011-01-21,Employed,M,Suburban,Married,Corporate,2,2,Branch,SUV,Small,1,3
GQ78238,Oregon,0,Extended,High School or Below,2011-02-13,Employed,M,Suburban,Married,Personal,2,2,Call Center,SUV,Midsize,2,6
UO44449,Washington,0,Basic,College,2011-01-26,Employed,F,Urban,Married,Corporate,3,1,Agent,Four-Door Car,Midsize,1,4
VK98618,Arizona,0,Basic,College,2011-02-13,Unemployed,F,Suburban,Single,Personal,3,2,Agent,SUV,Large,2,6
KD20203,Oregon,0,Extended,College,2011-01-18,Unemployed,M,Suburban,Married,Corporate,2,4,Agent,SUV,Small,1,3
HR26088,Arizona,0,Extended,College,2011-01-17,Unemployed,F,Suburban,Married,Personal,2,1,Branch,Four-Door Car,Midsize,1,3
XD72019,Oregon,0,Extended,Bachelor,2011-02-19,Unemployed,F,Suburban,Single,Personal,2,2,Web,Four-Door Car,Large,2,7
XD82117,Arizona,0,Basic,College,2011-01-18,Employed,F,Urban,Married,Personal,2,3,Call Center,SUV,Midsize,1,3
NY30370,Washington,0,Basic,High School or Below,2011-01-17,Employed,M,Suburban,Married,Corporate,3,4,Call Center,Two-Door Car,Midsize,1,3
EH69733,Arizona,0,Extended,Bachelor,2011-01-27,Employed,M,Urban,Married,Corporate,2,2,Branch,Four-Door Car,Midsize,1,4
QV89210,Nevada,1,Extended,High School or Below,2011-02-07,Employed,F,Suburban,Divorced,Corporate,3,2,Agent,Four-Door Car,Midsize,2,6
QK90365,Oregon,1,Extended,Master,2011-02-17,Retired,F,Suburban,Married,Personal,3,2,Agent,Two-Door Car,Midsize,2,7
UR67446,California,0,Extended,High School or Below,2011-02-21,Employed,F,Suburban,Married,Personal,3,2,Call Center,Four-Door Car,Midsize,2,8
FJ76376,California,0,Basic,Bachelor,2011-01-20,Employed,M,Urban,Married,Personal,2,2,Agent,Two-Door Car,Midsize,1,3
ZI85739,California,0,Extended,Master,2011-02-25,Unemployed,F,Rural,Married,Personal,1,1,Branch,SUV,Small,2,8
AM72411,Oregon,0,Basic,High School or Below,2011-02-21,Medical Leave,M,Suburban,Divorced,Personal,1,2,Branch,Two-Door Car,Midsize,2,8
IC77855,California,0,Basic,College,2011-02-16,Employed,M,Urban,Married,Personal,1,4,Branch,SUV,Midsize,2,7
ZM70632,California,0,Extended,Bachelor,2011-01-19,Employed,F,Urban,Married,Personal,3,3,Branch,SUV,Midsize,1,3
JM59803,California,0,Basic,Doctor,2011-01-23,Employed,M,Urban,Divorced,Personal,2,3,Agent,Two-Door Car,Midsize,1,3
KG84303,California,0,Extended,Master,2011-01-29,Employed,M,Suburban,Married,Personal,3,2,Call Center,Four-Door Car,Small,1,4
OJ37666,California,0,Basic,Bachelor,2011-02-03,Employed,F,Suburban,Married,Personal,3,4,Call Center,Four-Door Car,Midsize,2,5
VV49688,Oregon,0,Basic,High School or Below,2011-01-31,Unemployed,M,Suburban,Single,Corporate,2,2,Call Center,Four-Door Car,Midsize,1,5
QZ70160,Nevada,0,Basic,College,2011-01-18,Medical Leave,F,Suburban,Married,Personal,2,1,Branch,Four-Door Car,Midsize,1,3
FU51754,Arizona,1,Extended,High School or Below,2011-01-01,Unemployed,M,Suburban,Single,Personal,2,1,Agent,Two-Door Car,Midsize,1,52
KY48450,Oregon,0,Basic,College,2011-01-09,Employed,F,Rural,Married,Personal,1,3,Agent,Luxury Car,Midsize,1,1
ZG18090,California,0,Extended,Master,2011-02-19,Employed,M,Suburban,Married,Corporate,1,3,Agent,Four-Door Car,Midsize,2,7
UI99151,Nevada,0,Basic,High School or Below,2011-01-24,Medical Leave,M,Suburban,Married,Personal,3,2,Web,Sports Car,Midsize,1,4
VB59276,Oregon,0,Basic,Bachelor,2011-01-30,Unemployed,M,Suburban,Married,Corporate,2,3,Web,SUV,Midsize,1,4
CJ64468,Oregon,1,Basic,College,2011-02-01,Medical Leave,F,Suburban,Single,Personal,2,1,Web,Two-Door Car,Midsize,2,5
ZK50586,Oregon,0,Basic,College,2011-02-09,Employed,F,Urban,Married,Personal,3,4,Agent,Two-Door Car,Midsize,2,6
DM22923,Oregon,0,Basic,Bachelor,2011-02-22,Disabled,M,Suburban,Single,Personal,3,2,Branch,Four-Door Car,Midsize,2,8
DQ58142,Arizona,0,Basic,High School or Below,2011-01-08,Employed,M,Suburban,Married,Corporate,3,4,Web,SUV,Midsize,1,1
YW47108,California,0,Extended,College,2011-02-19,Employed,M,Suburban,Married,Personal,3,1,Agent,Four-Door Car,Midsize,2,7
DS62172,Oregon,0,Basic,Bachelor,2011-02-11,Employed,F,Suburban,Divorced,Personal,3,1,Web,Four-Door Car,Large,2,6
VL58402,Washington,1,Basic,College,2011-02-09,Employed,M,Suburban,Married,Personal,2,2,Web,Four-Door Car,Midsize,2,6
YV82597,Nevada,0,Extended,Doctor,2011-01-30,Employed,F,Rural,Married,Corporate,2,2,Agent,Two-Door Car,Midsize,1,4
FN33339,Oregon,0,Premium,High School or Below,2011-02-08,Employed,F,Suburban,Married,Corporate,2,1,Agent,Four-Door Car,Midsize,2,6
LL92275,California,0,Basic,College,2011-01-22,Unemployed,F,Urban,Married,Personal,3,4,Web,Four-Door Car,Midsize,1,3
II97469,California,0,Extended,High School or Below,2011-01-24,Employed,M,Rural,Divorced,Personal,3,2,Agent,Four-Door Car,Midsize,1,4
VF17463,Oregon,1,Basic,College,2011-02-07,Employed,M,Urban,Married,Personal,3,2,Agent,Sports Car,Midsize,2,6
GW77328,Oregon,0,Basic,Doctor,2011-02-03,Employed,M,Rural,Married,Personal,3,2,Call Center,Four-Door Car,Midsize,2,5
CF44171,California,1,Extended,Bachelor,2011-02-27,Retired,F,Suburban,Single,Personal,3,1,Agent,SUV,Midsize,2,8
ZN65873,California,1,Extended,High School or Below,2011-02-24,Unemployed,F,Suburban,Married,Corporate,3,1,Agent,Four-Door Car,Large,2,8
GB94407,California,1,Premium,College,2011-01-01,Employed,M,Suburban,Married,Corporate,2,1,Branch,Two-Door Car,Midsize,1,52
KM63956,California,1,Extended,Master,2011-01-31,Unemployed,M,Suburban,Single,Corporate,2,1,Agent,SUV,Small,1,5
LM79795,Oregon,0,Basic,High School or Below,2011-02-20,Employed,M,Suburban,Divorced,Personal,1,3,Agent,Two-Door Car,Small,2,7
XT35473,Arizona,1,Basic,Bachelor,2011-01-15,Retired,M,Suburban,Divorced,Personal,3,1,Agent,Four-Door Car,Large,1,2
LU65596,California,0,Extended,College,2011-01-20,Employed,F,Rural,Married,Corporate,2,4,Branch,Four-Door Car,Midsize,1,3
SV94314,Arizona,0,Premium,Bachelor,2011-02-09,Employed,M,Suburban,Married,Personal,3,3,Branch,SUV,Midsize,2,6
RW86245,Arizona,0,Extended,High School or Below,2011-02-06,Employed,M,Rural,Married,Personal,3,2,Agent,SUV,Midsize,2,5
JG41490,Arizona,1,Basic,Bachelor,2011-01-10,Unemployed,F,Suburban,Married,Corporate,3,2,Call Center,Four-Door Car,Large,1,2
FO63400,California,0,Basic,College,2011-01-04,Employed,F,Rural,Divorced,Corporate,1,4,Call Center,Four-Door Car,Large,1,1
FE84109,Washington,0,Extended,Bachelor,2011-01-21,Disabled,M,Rural,Divorced,Personal,2,1,Web,Two-Door Car,Midsize,1,3
KG21285,Arizona,0,Extended,College,2011-01-24,Employed,M,Rural,Divorced,Personal,1,1,Web,Four-Door Car,Midsize,1,4
TQ33359,California,0,Extended,High School or Below,2011-02-11,Employed,M,Rural,Married,Personal,3,2,Agent,Four-Door Car,Large,2,6
ZG59671,Oregon,0,Extended,College,2011-01-14,Employed,M,Rural,Divorced,Personal,2,1,Branch,Four-Door Car,Midsize,1,2
AY19539,California,1,Extended,College,2011-02-23,Retired,M,Suburban,Single,Personal,3,1,Agent,Four-Door Car,Midsize,2,8
KU23440,Oregon,0,Basic,Master,2011-02-25,Unemployed,F,Suburban,Divorced,Personal,1,1,Branch,Four-Door Car,Small,2,8
IJ83011,California,0,Premium,College,2011-01-28,Unemployed,M,Suburban,Single,Corporate,2,1,Call Center,SUV,Midsize,1,4
KE35335,Washington,0,Extended,College,2011-01-17,Employed,F,Urban,Married,Personal,1,2,Web,Four-Door Car,Small,1,3
FE90301,Nevada,0,Basic,Bachelor,2011-01-09,Employed,F,Rural,Married,Personal,1,2,Agent,Four-Door Car,Midsize,1,1
CK35310,Nevada,0,Basic,High School or Below,2011-01-02,Employed,F,Suburban,Divorced,Personal,1,2,Web,Four-Door Car,Small,1,52
XU97999,California,0,Basic,High School or Below,2011-01-22,Employed,M,Urban,Married,Personal,2,2,Agent,Four-Door Car,Large,1,3
RF73329,California,0,Basic,High School or Below,2011-01-17,Employed,F,Suburban,Married,Personal,2,2,Agent,Four-Door Car,Midsize,1,3
WO12850,Nevada,0,Premium,Bachelor,2011-02-17,Employed,F,Rural,Divorced,Corporate,3,3,Agent,Four-Door Car,Midsize,2,7
AB26022,Oregon,0,Basic,High School or Below,2011-01-10,Retired,M,Suburban,Single,Corporate,2,1,Call Center,SUV,Midsize,1,2
HL91178,California,0,Basic,High School or Below,2011-02-24,Employed,M,Suburban,Married,Personal,3,1,Branch,Four-Door Car,Large,2,8
HS77089,Washington,0,Basic,Bachelor,2011-01-19,Unemployed,M,Suburban,Single,Personal,3,2,Branch,Four-Door Car,Small,1,3
WK18603,California,0,Basic,Doctor,2011-02-18,Employed,M,Rural,Single,Personal,2,2,Agent,Four-Door Car,Midsize,2,7
XS44101,California,0,Extended,Bachelor,2011-02-04,Employed,F,Rural,Married,Personal,3,3,Call Center,Four-Door Car,Midsize,2,5
RE93978,Washington,0,Basic,College,2011-02-26,Employed,M,Suburban,Divorced,Personal,2,3,Web,SUV,Small,2,8
WX19595,Arizona,0,Basic,High School or Below,2011-01-01,Unemployed,M,Suburban,Married,Personal,2,4,Agent,Luxury Car,Small,1,52
EA55071,Arizona,1,Premium,Bachelor,2011-02-28,Employed,F,Rural,Divorced,Personal,2,2,Agent,Four-Door Car,Midsize,2,9
HH45183,Oregon,0,Extended,High School or Below,2011-02-10,Employed,M,Suburban,Married,Personal,3,2,Agent,Four-Door Car,Midsize,2,6
NL75739,Arizona,0,Basic,High School or Below,2011-01-02,Disabled,M,Suburban,Married,Personal,3,1,Branch,Two-Door Car,Midsize,1,52
XE96798,Oregon,0,Basic,Master,2011-01-09,Employed,M,Rural,Divorced,Personal,3,4,Web,Four-Door Car,Small,1,1
UU12600,Nevada,0,Basic,Bachelor,2011-01-09,Employed,F,Rural,Married,Personal,3,1,Web,SUV,Small,1,1
NL39999,Washington,0,Basic,High School or Below,2011-01-27,Medical Leave,M,Suburban,Divorced,Personal,2,3,Call Center,Two-Door Car,Large,1,4
ZN45349,Oregon,0,Basic,College,2011-01-16,Unemployed,M,Suburban,Single,Personal,3,1,Branch,Two-Door Car,Small,1,2
EV34073,California,0,Basic,College,2011-01-15,Unemployed,F,Suburban,Divorced,Corporate,3,3,Branch,Four-Door Car,Small,1,2
HM94328,Arizona,1,Extended,College,2011-02-19,Employed,M,Suburban,Married,Corporate,2,1,Branch,Four-Door Car,Midsize,2,7
QX64770,Oregon,0,Premium,Master,2011-01-11,Medical Leave,F,Suburban,Single,Personal,3,1,Agent,Four-Door Car,Small,1,2
IN95983,California,0,Extended,College,2011-01-10,Employed,F,Suburban,Single,Special,3,1,Branch,Four-Door Car,Small,1,2
AD89594,California,0,Basic,College,2011-01-18,Employed,M,Urban,Single,Personal,2,3,Agent,Four-Door Car,Midsize,1,3
SQ37580,Arizona,0,Basic,Bachelor,2011-01-04,Employed,F,Urban,Single,Personal,3,3,Call Center,Four-Door Car,Midsize,1,1
IN64985,Nevada,0,Extended,College,2011-01-26,Employed,F,Suburban,Married,Personal,3,2,Branch,Four-Door Car,Small,1,4
UL96474,Arizona,0,Basic,College,2011-02-27,Unemployed,F,Suburban,Married,Personal,2,2,Agent,SUV,Midsize,2,8
IG89777,California,0,Extended,High School or Below,2011-01-09,Employed,M,Urban,Married,Corporate,2,2,Call Center,Two-Door Car,Large,1,1
NK20941,California,0,Extended,High School or Below,2011-02-25,Employed,M,Rural,Single,Personal,3,1,Agent,Four-Door Car,Midsize,2,8
XQ28930,California,0,Basic,College,2011-01-19,Unemployed,M,Suburban,Single,Personal,3,1,Web,Four-Door Car,Midsize,1,3
LY73893,California,0,Basic,College,2011-01-21,Employed,M,Suburban,Divorced,Personal,3,3,Agent,Four-Door Car,Midsize,1,3
II20035,Oregon,0,Basic,High School or Below,2011-02-13,Medical Leave,F,Suburban,Married,Personal,2,2,Web,Four-Door Car,Small,2,6
OH69760,Arizona,0,Basic,College,2011-02-02,Unemployed,F,Suburban,Married,Personal,1,1,Branch,Four-Door Car,Large,2,5
WN45973,Washington,0,Basic,Master,2011-02-16,Employed,M,Rural,Married,Corporate,3,1,Agent,SUV,Midsize,2,7
UT21323,California,0,Basic,College,2011-02-13,Unemployed,M,Suburban,Single,Personal,3,3,Branch,Luxury SUV,Small,2,6
GZ64473,Nevada,0,Basic,College,2011-01-12,Employed,M,Suburban,Married,Personal,3,1,Agent,Four-Door Car,Midsize,1,2
FE93959,California,0,Basic,Doctor,2011-01-24,Employed,M,Suburban,Single,Corporate,2,3,Agent,Two-Door Car,Small,1,4
YC33550,Oregon,0,Basic,High School or Below,2011-01-19,Employed,F,Suburban,Divorced,Corporate,2,2,Call Center,Two-Door Car,Small,1,3
MT91532,California,0,Extended,Bachelor,2011-02-12,Employed,M,Rural,Married,Corporate,1,1,Agent,Four-Door Car,Midsize,2,6
XE65072,Oregon,0,Extended,College,2011-01-11,Employed,M,Rural,Married,Personal,1,2,Branch,Four-Door Car,Midsize,1,2
AT72574,Arizona,0,Basic,High School or Below,2011-02-16,Unemployed,M,Suburban,Single,Personal,2,2,Call Center,Two-Door Car,Midsize,2,7
FP10040,Oregon,0,Basic,High School or Below,2011-01-23,Employed,M,Urban,Married,Personal,1,3,Agent,Four-Door Car,Large,1,3
AQ51159,Arizona,0,Basic,High School or Below,2011-01-17,Employed,F,Rural,Married,Personal,1,2,Branch,Four-Door Car,Midsize,1,3
HB21182,Arizona,0,Basic,Master,2011-02-26,Employed,F,Suburban,Single,Personal,3,2,Agent,Two-Door Car,Midsize,2,8
SM17747,Arizona,0,Basic,College,2011-01-18,Employed,M,Rural,Married,Personal,2,2,Branch,Four-Door Car,Midsize,1,3
YA87855,Arizona,0,Extended,Master,2011-02-20,Employed,M,Suburban,Divorced,Corporate,3,2,Agent,Two-Door Car,Midsize,2,7
MR52230,Oregon,0,Extended,Doctor,2011-02-02,Employed,M,Rural,Married,Personal,2,4,Web,Four-Door Car,Midsize,2,5
FR54989,Arizona,0,Extended,College,2011-02-10,Unemployed,M,Suburban,Single,Corporate,3,4,Call Center,Two-Door Car,Midsize,2,6
RW82766,Oregon,0,Basic,Bachelor,2011-01-30,Employed,F,Rural,Single,Corporate,3,1,Call Center,Luxury SUV,Midsize,1,4
IX60941,Oregon,1,Extended,College,2011-01-05,Medical Leave,M,Suburban,Married,Personal,3,2,Branch,Four-Door Car,Small,1,1
GQ26671,California,0,Basic,High School or Below,2011-02-06,Unemployed,F,Suburban,Single,Personal,2,2,Call Center,Two-Door Car,Midsize,2,5
WO30947,Washington,0,Basic,Bachelor,2011-01-08,Employed,M,Urban,Married,Personal,2,2,Call Center,Four-Door Car,Midsize,1,1
ZN86559,California,0,Basic,Bachelor,2011-01-30,Unemployed,F,Suburban,Married,Personal,3,2,Web,Four-Door Car,Midsize,1,4
NZ73268,California,0,Premium,Bachelor,2011-01-23,Employed,M,Urban,Married,Corporate,3,3,Agent,Four-Door Car,Midsize,1,3
YD80815,Arizona,0,Basic,Bachelor,2011-01-05,Employed,F,Rural,Married,Personal,3,4,Call Center,Luxury Car,Midsize,1,1
BE54454,Washington,0,Basic,High School or Below,2011-01-10,Employed,M,Suburban,Married,Personal,2,2,Branch,Four-Door Car,Small,1,2
JB76199,Oregon,0,Basic,College,2011-02-14,Employed,F,Suburban,Married,Corporate,3,2,Call Center,Four-Door Car,Small,2,7
PN68458,California,0,Basic,High School or Below,2011-01-23,Unemployed,F,Suburban,Married,Corporate,3,3,Agent,SUV,Midsize,1,3
IM55696,California,0,Basic,High School or Below,2011-01-16,Employed,F,Suburban,Married,Personal,2,4,Call Center,Four-Door Car,Small,1,2
UD99395,Oregon,0,Basic,High School or Below,2011-02-22,Employed,M,Suburban,Married,Personal,2,2,Call Center,SUV,Small,2,8
WE64939,California,0,Basic,College,2011-01-12,Employed,F,Urban,Married,Personal,1,2,Agent,Four-Door Car,Midsize,1,2
KC67652,Arizona,0,Extended,Doctor,2011-02-04,Employed,M,Rural,Single,Personal,1,1,Agent,Sports Car,Midsize,2,5
FQ33633,Nevada,0,Basic,College,2011-01-03,Employed,F,Rural,Married,Personal,2,4,Agent,SUV,Small,1,1
QS23134,Arizona,0,Premium,College,2011-01-22,Employed,M,Suburban,Married,Personal,2,2,Call Center,Two-Door Car,Midsize,1,3
EZ70589,Washington,1,Extended,College,2011-01-28,Employed,F,Rural,Married,Personal,1,2,Call Center,Two-Door Car,Small,1,4
KT91115,Oregon,0,Premium,Bachelor,2011-01-12,Employed,M,Suburban,Divorced,Personal,1,2,Branch,Four-Door Car,Midsize,1,2
RS66246,California,0,Extended,High School or Below,2011-01-18,Unemployed,F,Suburban,Single,Personal,3,4,Branch,Two-Door Car,Large,1,3
YX72707,Oregon,0,Basic,Doctor,2011-01-19,Unemployed,F,Suburban,Married,Personal,3,2,Agent,Four-Door Car,Small,1,3
LJ79533,Nevada,1,Basic,High School or Below,2011-02-23,Disabled,F,Suburban,Married,Special,2,2,Agent,SUV,Small,2,8
JQ95021,California,0,Extended,College,2011-02-13,Employed,M,Rural,Divorced,Special,1,3,Web,Four-Door Car,Midsize,2,6
ET88948,California,0,Basic,Bachelor,2011-02-08,Employed,F,Suburban,Married,Personal,2,1,Call Center,Four-Door Car,Midsize,2,6
MQ54182,California,0,Premium,Bachelor,2011-02-11,Employed,F,Suburban,Married,Personal,2,1,Branch,Four-Door Car,Midsize,2,6
WM39308,Nevada,0,Basic,High School or Below,2011-01-03,Employed,F,Urban,Married,Personal,2,2,Call Center,Two-Door Car,Midsize,1,1
