customer,state,response,coverage,education,effective_to_date,employmentstatus,gender,location_code,marital_status,policy_type,policy,renew_offer_type,sales_channel,vehicle_class,vehicle_size,effective_to_month_in_2011
NA82031,Washington,0,Basic,College,2011-02-05,Employed,F,Rural,Divorced,Corporate,3,3,Agent,Four-Door Car,Midsize,2
YH86106,Arizona,0,Basic,Bachelor,2011-02-11,Employed,M,Suburban,Married,Personal,3,1,Branch,Four-Door Car,Midsize,2
DI82448,California,0,Basic,Bachelor,2011-01-04,Unemployed,M,Suburban,Single,Personal,3,1,Call Center,Four-Door Car,Midsize,1
HL97125,Nevada,1,Premium,High School or Below,2011-02-14,Employed,F,Suburban,Married,Personal,1,2,Call Center,Two-Door Car,Small,2
NB18234,Nevada,0,Basic,College,2011-02-11,Employed,F,Rural,Single,Personal,3,1,Web,Four-Door Car,Midsize,2
KH53118,California,0,Basic,Bachelor,2011-02-26,Employed,F,Rural,Married,Special,3,1,Agent,Four-Door Car,Midsize,2
UX94928,Arizona,0,Basic,High School or Below,2011-02-14,Employed,M,Suburban,Single,Personal,2,4,Agent,Four-Door Car,Small,2
CE11308,Washington,0,Extended,College,2011-01-22,Employed,M,Urban,Married,Personal,2,4,Call Center,Four-Door Car,Midsize,1
DC46685,California,1,Basic,College,2011-01-26,Medical Leave,F,Suburban,Married,Corporate,3,1,Branch,Sports Car,Large,1
LM69036,Oregon,0,Basic,Master,2011-01-10,Unemployed,M,Suburban,Married,Corporate,1,3,Branch,Four-Door Car,Small,1
MM83308,Arizona,0,Basic,High School or Below,2011-02-21,Employed,M,Suburban,Single,Personal,2,2,Web,Two-Door Car,Small,2
GL33494,Oregon,0,Basic,Master,2011-02-15,Employed,F,Suburban,Married,Personal,3,1,Branch,Two-Door Car,Midsize,2
BH61054,California,0,Extended,College,2011-01-10,Employed,F,Suburban,Married,Personal,3,2,Web,Two-Door Car,Midsize,1
OJ77448,Arizona,0,Basic,Bachelor,2011-02-15,Employed,F,Rural,Married,Corporate,3,1,Agent,SUV,Small,2
IN10489,Nevada,0,Basic,Master,2011-02-16,Employed,F,Rural,Married,Personal,3,2,Branch,Four-Door Car,Small,2
FY32647,California,0,Basic,College,2011-01-16,Unemployed,M,Suburban,Single,Special,3,4,Branch,Two-Door Car,Midsize,1
RB79317,Arizona,0,Extended,Bachelor,2011-01-30,Unemployed,F,Rural,Married,Personal,2,3,Agent,Two-Door Car,Midsize,1
IE49043,Nevada,0,Basic,College,2011-01-10,Disabled,F,Suburban,Single,Personal,3,1,Call Center,Luxury Car,Midsize,1
ZL82075,Nevada,1,Basic,Master,2011-01-13,Employed,M,Suburban,Married,Corporate,1,1,Branch,Four-Door Car,Small,1
DV24592,Oregon,1,Basic,College,2011-01-20,Employed,F,Urban,Married,Personal,3,2,Agent,Four-Door Car,Midsize,1
AD71478,Arizona,0,Extended,High School or Below,2011-02-10,Employed,M,Rural,Married,Personal,3,4,Agent,Four-Door Car,Large,2
SE15781,California,1,Basic,Bachelor,2011-01-10,Unemployed,F,Suburban,Married,Corporate,1,2,Call Center,Four-Door Car,Large,1
YG71375,Nevada,0,Basic,College,2011-01-28,Employed,F,Suburban,Married,Personal,1,1,Agent,Four-Door Car,Large,1
KH95802,Arizona,0,Basic,College,2011-02-14,Employed,M,Urban,Single,Personal,3,4,Branch,Two-Door Car,Midsize,2
FW16824,Oregon,0,Basic,High School or Below,2011-01-22,Employed,M,Suburban,Married,Corporate,3,2,Branch,Four-Door Car,Midsize,1
FK17363,Washington,0,Extended,High School or Below,2011-02-02,Employed,F,Suburban,Divorced,Personal,1,1,Call Center,SUV,Midsize,2
DK66277,California,0,Basic,High School or Below,2011-01-14,Employed,M,Suburban,Divorced,Personal,1,4,Web,Four-Door Car,Small,1
FX67699,Oregon,1,Basic,High School or Below,2011-01-18,Unemployed,F,Suburban,Single,Corporate,3,1,Agent,Four-Door Car,Small,1
LC92080,Oregon,0,Basic,College,2011-01-01,Employed,M,Rural,Married,Personal,3,2,Agent,Two-Door Car,Midsize,1
CQ57225,California,0,Basic,Bachelor,2011-01-16,Unemployed,M,Suburban,Single,Corporate,3,1,Call Center,Two-Door Car,Midsize,1
AM53473,Arizona,0,Basic,Bachelor,2011-02-13,Employed,F,Suburban,Single,Special,3,1,Agent,Four-Door Car,Small,2
IS45756,Arizona,0,Extended,College,2011-01-07,Employed,F,Suburban,Divorced,Personal,2,1,Call Center,SUV,Large,1
QA71190,California,0,Premium,Bachelor,2011-02-18,Employed,F,Suburban,Married,Personal,1,1,Web,Four-Door Car,Small,2
LD53393,California,0,Basic,Bachelor,2011-01-22,Employed,M,Suburban,Married,Personal,1,2,Agent,Luxury Car,Large,1
JO35068,Nevada,1,Basic,Bachelor,2011-02-17,Retired,M,Suburban,Divorced,Personal,2,2,Web,Four-Door Car,Midsize,2
EC71857,Washington,0,Basic,Doctor,2011-01-08,Employed,F,Rural,Married,Personal,2,2,Agent,Four-Door Car,Midsize,1
LB19360,Nevada,1,Basic,Master,2011-01-17,Employed,F,Suburban,Single,Personal,1,2,Branch,SUV,Large,1
RM70340,Oregon,0,Basic,High School or Below,2011-02-07,Unemployed,M,Suburban,Single,Corporate,3,2,Branch,Four-Door Car,Small,2
YL34043,Nevada,0,Extended,Bachelor,2011-01-07,Employed,F,Rural,Married,Personal,3,1,Branch,Four-Door Car,Midsize,1
FV83989,Arizona,1,Basic,Bachelor,2011-02-09,Medical Leave,M,Suburban,Single,Personal,3,1,Agent,Four-Door Car,Midsize,2
WO80705,Arizona,0,Basic,Bachelor,2011-02-14,Employed,F,Suburban,Divorced,Personal,1,3,Agent,Four-Door Car,Large,2
CT51200,Oregon,0,Basic,High School or Below,2011-02-17,Employed,F,Rural,Divorced,Corporate,3,1,Web,Four-Door Car,Midsize,2
IX65163,California,0,Extended,College,2011-01-21,Unemployed,M,Suburban,Single,Personal,3,1,Call Center,SUV,Midsize,1
AP32891,Arizona,0,Extended,High School or Below,2011-01-26,Unemployed,M,Suburban,Married,Personal,2,4,Agent,Four-Door Car,Midsize,1
AY29281,Arizona,0,Extended,Bachelor,2011-01-10,Unemployed,F,Suburban,Single,Corporate,2,1,Agent,Four-Door Car,Midsize,1
UK18731,California,0,Basic,Bachelor,2011-01-27,Retired,F,Suburban,Married,Personal,1,2,Web,Two-Door Car,Small,1
JT32550,Washington,0,Basic,High School or Below,2011-01-30,Unemployed,M,Suburban,Single,Personal,2,4,Web,Four-Door Car,Small,1
MT91823,Arizona,0,Basic,College,2011-01-21,Employed,F,Suburban,Married,Special,2,1,Branch,Sports Car,Small,1
FI11096,Arizona,0,Basic,High School or Below,2011-01-08,Unemployed,F,Suburban,Single,Special,1,2,Branch,SUV,Small,1
QF13998,California,0,Basic,College,2011-02-11,Unemployed,F,Urban,Married,Personal,3,2,Web,Four-Door Car,Midsize,2
BC35753,Arizona,0,Basic,College,2011-01-18,Employed,F,Suburban,Married,Personal,2,4,Agent,Two-Door Car,Small,1
LX74249,Oregon,0,Basic,Bachelor,2011-02-28,Employed,F,Urban,Married,Personal,3,3,Call Center,Two-Door Car,Midsize,2
VX43756,Oregon,0,Basic,College,2011-01-27,Employed,M,Rural,Married,Personal,3,3,Web,Four-Door Car,Midsize,1
JZ61928,California,1,Basic,College,2011-02-05,Medical Leave,M,Suburban,Married,Corporate,3,1,Branch,Four-Door Car,Midsize,2
DT59560,California,0,Premium,High School or Below,2011-02-25,Employed,F,Urban,Married,Personal,3,3,Branch,Two-Door Car,Large,2
CI99444,Nevada,0,Basic,College,2011-02-22,Employed,F,Urban,Married,Special,2,2,Call Center,Four-Door Car,Midsize,2
JF25129,California,1,Basic,Master,2011-01-31,Disabled,M,Suburban,Divorced,Personal,2,1,Call Center,Four-Door Car,Small,1
YB57848,Oregon,0,Extended,Doctor,2011-01-02,Employed,F,Rural,Single,Personal,3,1,Branch,Luxury Car,Midsize,1
DJ27518,California,0,Extended,High School or Below,2011-01-01,Employed,F,Suburban,Single,Corporate,3,4,Agent,Sports Car,Midsize,1
DO95670,Arizona,1,Extended,Doctor,2011-01-30,Employed,M,Suburban,Married,Personal,3,2,Branch,SUV,Midsize,1
WV53830,Oregon,1,Extended,Master,2011-02-17,Retired,F,Suburban,Married,Personal,2,2,Agent,Two-Door Car,Midsize,2
LY30169,California,0,Extended,High School or Below,2011-01-23,Employed,M,Rural,Married,Corporate,3,4,Agent,Four-Door Car,Midsize,1
AH41449,Nevada,0,Basic,College,2011-02-14,Employed,M,Rural,Married,Personal,2,3,Branch,Sports Car,Midsize,2
FH14955,California,0,Basic,College,2011-01-21,Unemployed,M,Suburban,Single,Corporate,3,3,Call Center,Four-Door Car,Midsize,1
JA60749,Oregon,1,Premium,High School or Below,2011-01-21,Employed,F,Suburban,Married,Personal,3,2,Web,Four-Door Car,Large,1
PB81005,Oregon,0,Extended,Bachelor,2011-02-10,Employed,M,Urban,Married,Personal,3,1,Branch,SUV,Midsize,2
OY88200,Nevada,0,Basic,College,2011-01-05,Medical Leave,F,Suburban,Divorced,Personal,2,4,Agent,Two-Door Car,Small,1
ZT72561,Arizona,0,Premium,High School or Below,2011-01-17,Employed,M,Suburban,Married,Personal,3,2,Agent,Sports Car,Midsize,1
ZF95586,Arizona,0,Basic,Master,2011-01-12,Employed,F,Rural,Married,Personal,3,3,Agent,Four-Door Car,Midsize,1
LV44800,California,0,Extended,High School or Below,2011-01-07,Employed,F,Suburban,Married,Personal,2,3,Branch,Four-Door Car,Midsize,1
FC46260,California,1,Basic,Bachelor,2011-02-17,Employed,F,Urban,Divorced,Corporate,2,2,Web,Two-Door Car,Midsize,2
HY68437,Oregon,0,Extended,High School or Below,2011-02-03,Unemployed,M,Suburban,Married,Personal,3,1,Branch,Four-Door Car,Midsize,2
XL50897,Arizona,0,Extended,Master,2011-02-22,Employed,F,Urban,Married,Personal,1,2,Call Center,Sports Car,Midsize,2
AR83514,Arizona,0,Extended,High School or Below,2011-01-07,Employed,F,Suburban,Married,Corporate,2,2,Web,Four-Door Car,Small,1
NA43540,Washington,0,Extended,High School or Below,2011-02-11,Unemployed,M,Rural,Married,Corporate,3,1,Agent,Two-Door Car,Large,2
JP22499,California,0,Extended,Bachelor,2011-01-10,Employed,M,Urban,Single,Corporate,3,2,Web,Two-Door Car,Midsize,1
KW84736,California,0,Basic,College,2011-01-08,Employed,M,Suburban,Married,Personal,3,2,Agent,Two-Door Car,Small,1
EU21305,Arizona,0,Basic,College,2011-02-04,Employed,M,Suburban,Divorced,Personal,3,3,Agent,Four-Door Car,Small,2
YT96284,Oregon,0,Extended,Master,2011-02-12,Employed,M,Rural,Married,Personal,2,3,Agent,Four-Door Car,Midsize,2
RH96816,Arizona,0,Extended,Bachelor,2011-02-02,Unemployed,F,Suburban,Divorced,Personal,2,1,Call Center,Two-Door Car,Midsize,2
JB20173,California,0,Extended,Bachelor,2011-02-04,Employed,M,Rural,Single,Personal,2,2,Call Center,Two-Door Car,Midsize,2
RR73059,California,0,Basic,College,2011-01-29,Employed,F,Urban,Married,Personal,1,1,Web,Four-Door Car,Midsize,1
CH38655,Oregon,0,Basic,Bachelor,2011-01-16,Employed,M,Rural,Married,Personal,3,4,Agent,Four-Door Car,Midsize,1
IG12691,Arizona,0,Basic,Bachelor,2011-01-19,Unemployed,F,Urban,Single,Personal,2,1,Agent,Two-Door Car,Midsize,1
JL21509,California,1,Extended,College,2011-01-05,Medical Leave,M,Suburban,Married,Personal,3,2,Branch,Four-Door Car,Small,1
GR76453,Oregon,0,Basic,High School or Below,2011-01-23,Employed,M,Urban,Divorced,Personal,2,2,Branch,Four-Door Car,Midsize,1
US63915,Arizona,0,Premium,High School or Below,2011-02-04,Employed,M,Suburban,Married,Corporate,3,1,Agent,Sports Car,Midsize,2
VY30333,Nevada,0,Extended,College,2011-01-08,Employed,M,Urban,Divorced,Personal,3,1,Agent,Four-Door Car,Midsize,1
AT89553,California,1,Extended,College,2011-01-25,Retired,M,Suburban,Married,Personal,1,1,Agent,Four-Door Car,Midsize,1
DN76322,Oregon,0,Extended,College,2011-02-17,Employed,F,Suburban,Married,Corporate,1,1,Branch,Sports Car,Midsize,2
EZ48093,Arizona,0,Basic,Bachelor,2011-02-09,Employed,M,Suburban,Married,Corporate,3,3,Branch,Four-Door Car,Small,2
DA34555,California,0,Extended,College,2011-02-20,Employed,F,Urban,Married,Personal,3,4,Branch,Four-Door Car,Midsize,2
RK63095,California,0,Extended,College,2011-01-01,Employed,M,Suburban,Single,Personal,3,2,Web,Two-Door Car,Midsize,1
OG69038,Washington,0,Basic,High School or Below,2011-02-05,Unemployed,F,Suburban,Single,Corporate,2,1,Agent,Four-Door Car,Large,2
SO98684,California,0,Extended,High School or Below,2011-02-21,Unemployed,F,Suburban,Single,Personal,2,1,Call Center,Four-Door Car,Small,2
BZ85306,California,0,Premium,Bachelor,2011-02-17,Unemployed,F,Suburban,Single,Corporate,2,3,Web,SUV,Midsize,2
EV14479,California,0,Extended,Bachelor,2011-02-03,Employed,M,Urban,Married,Personal,3,1,Call Center,Four-Door Car,Large,2
YD71702,Oregon,0,Extended,Bachelor,2011-02-02,Employed,M,Urban,Single,Personal,2,1,Agent,Four-Door Car,Midsize,2
UC69263,California,0,Basic,Bachelor,2011-02-16,Unemployed,M,Suburban,Single,Personal,3,3,Agent,Two-Door Car,Midsize,2
DH25145,Arizona,0,Basic,High School or Below,2011-01-30,Employed,F,Suburban,Married,Personal,3,4,Web,Two-Door Car,Small,1
KU94282,Oregon,0,Basic,Master,2011-01-16,Employed,F,Rural,Married,Personal,2,2,Agent,Two-Door Car,Midsize,1
UT18598,California,0,Basic,Bachelor,2011-02-24,Disabled,F,Suburban,Married,Personal,3,4,Agent,Four-Door Car,Small,2
DA40009,Washington,0,Basic,Bachelor,2011-02-08,Employed,F,Rural,Divorced,Corporate,3,3,Agent,Four-Door Car,Midsize,2
HU87011,California,0,Extended,Bachelor,2011-01-09,Unemployed,F,Suburban,Married,Personal,1,3,Web,Four-Door Car,Midsize,1
EK40672,California,0,Basic,College,2011-01-25,Medical Leave,M,Rural,Single,Personal,2,2,Call Center,Four-Door Car,Large,1
ZH92587,Oregon,0,Basic,College,2011-02-22,Disabled,F,Suburban,Married,Personal,3,1,Agent,SUV,Midsize,2
EJ95100,California,0,Basic,Master,2011-01-20,Unemployed,F,Suburban,Divorced,Personal,3,2,Branch,Four-Door Car,Midsize,1
WS56675,Oregon,0,Premium,High School or Below,2011-01-06,Employed,F,Rural,Married,Personal,2,3,Branch,Two-Door Car,Midsize,1
UF28233,Washington,0,Basic,High School or Below,2011-02-03,Employed,F,Urban,Married,Personal,1,2,Branch,Four-Door Car,Midsize,2
HQ76003,Nevada,0,Basic,High School or Below,2011-01-04,Employed,F,Urban,Single,Personal,3,2,Branch,Sports Car,Midsize,1
SS90882,Oregon,0,Basic,College,2011-01-06,Employed,F,Urban,Married,Personal,3,3,Web,Four-Door Car,Midsize,1
ZN71189,Oregon,1,Extended,Doctor,2011-01-08,Employed,F,Suburban,Married,Personal,3,2,Agent,Four-Door Car,Midsize,1
VX85673,Arizona,1,Basic,High School or Below,2011-01-18,Unemployed,F,Suburban,Single,Personal,3,1,Agent,Four-Door Car,Small,1
NP19156,Arizona,0,Basic,Master,2011-01-01,Employed,F,Urban,Divorced,Corporate,2,1,Agent,Four-Door Car,Midsize,1
NK53911,California,0,Extended,High School or Below,2011-01-29,Employed,M,Suburban,Married,Personal,3,2,Web,Two-Door Car,Midsize,1
BG73480,Oregon,0,Extended,High School or Below,2011-01-05,Employed,F,Rural,Single,Corporate,2,1,Agent,SUV,Midsize,1
VY58444,Nevada,0,Basic,College,2011-01-19,Employed,F,Urban,Married,Personal,3,1,Agent,SUV,Small,1
SJ15498,Oregon,0,Extended,Bachelor,2011-02-21,Employed,F,Suburban,Single,Corporate,2,1,Agent,Two-Door Car,Midsize,2
ZB71094,Oregon,0,Extended,Bachelor,2011-01-25,Medical Leave,M,Suburban,Married,Corporate,1,2,Agent,Four-Door Car,Midsize,1
UI99818,Oregon,1,Basic,College,2011-02-10,Employed,F,Rural,Married,Personal,2,2,Branch,SUV,Large,2
IC94523,California,1,Basic,College,2011-01-26,Medical Leave,F,Suburban,Married,Personal,2,1,Branch,Sports Car,Large,1
TK59338,Arizona,0,Basic,College,2011-01-03,Employed,M,Suburban,Married,Personal,2,2,Agent,SUV,Midsize,1
BV36386,California,1,Basic,College,2011-02-26,Employed,F,Rural,Married,Personal,3,1,Agent,SUV,Midsize,2
QT63794,California,0,Basic,Bachelor,2011-01-19,Employed,F,Suburban,Married,Personal,3,4,Branch,SUV,Midsize,1
LF36128,California,0,Basic,College,2011-02-03,Employed,F,Rural,Single,Personal,3,2,Call Center,Two-Door Car,Midsize,2
JK53304,California,0,Extended,High School or Below,2011-01-14,Employed,F,Suburban,Married,Personal,3,1,Call Center,Four-Door Car,Midsize,1
HU76577,California,0,Basic,Bachelor,2011-01-27,Unemployed,M,Suburban,Married,Personal,1,1,Agent,SUV,Midsize,1
JG81480,Oregon,0,Basic,Bachelor,2011-01-12,Employed,F,Rural,Married,Personal,2,4,Call Center,Four-Door Car,Midsize,1
CC88237,California,0,Basic,High School or Below,2011-01-24,Employed,M,Suburban,Single,Personal,3,3,Web,Two-Door Car,Small,1
OV64984,Arizona,0,Basic,Bachelor,2011-02-09,Employed,M,Rural,Married,Personal,2,2,Branch,Two-Door Car,Midsize,2
VG45203,Nevada,1,Basic,College,2011-01-27,Unemployed,F,Suburban,Single,Personal,2,1,Agent,Four-Door Car,Large,1
YQ42353,Oregon,0,Basic,Doctor,2011-02-02,Employed,M,Rural,Single,Personal,2,1,Branch,Four-Door Car,Midsize,2
AP46166,California,0,Basic,High School or Below,2011-01-06,Unemployed,F,Suburban,Single,Personal,3,3,Call Center,Two-Door Car,Small,1
UI36374,Oregon,1,Extended,Bachelor,2011-02-17,Employed,F,Suburban,Married,Corporate,2,2,Agent,SUV,Midsize,2
ZR76229,Arizona,0,Extended,College,2011-01-04,Employed,F,Urban,Married,Corporate,3,2,Web,Two-Door Car,Small,1
ZD65365,Oregon,0,Basic,College,2011-02-13,Employed,F,Suburban,Married,Personal,3,2,Branch,Four-Door Car,Midsize,2
XI84293,Oregon,0,Basic,High School or Below,2011-02-07,Unemployed,M,Suburban,Single,Personal,3,3,Call Center,Two-Door Car,Large,2
MT97446,California,0,Basic,Master,2011-02-13,Employed,F,Urban,Married,Corporate,1,1,Agent,Two-Door Car,Midsize,2
GM48223,Oregon,0,Basic,Bachelor,2011-02-06,Employed,F,Rural,Married,Personal,1,3,Agent,Four-Door Car,Midsize,2
YQ42614,Washington,0,Basic,High School or Below,2011-02-23,Employed,M,Suburban,Divorced,Personal,2,2,Agent,Two-Door Car,Small,2
ZK56389,Arizona,1,Basic,High School or Below,2011-01-29,Retired,F,Suburban,Divorced,Special,3,1,Branch,Four-Door Car,Midsize,1
MK19833,Arizona,0,Basic,College,2011-02-07,Disabled,M,Suburban,Married,Corporate,3,4,Web,Two-Door Car,Midsize,2
TO12347,California,0,Basic,Bachelor,2011-02-05,Disabled,M,Suburban,Divorced,Personal,2,3,Call Center,Four-Door Car,Small,2
KE63160,Oregon,1,Extended,Bachelor,2011-02-14,Retired,M,Suburban,Married,Personal,3,2,Agent,Two-Door Car,Midsize,2
SR49919,Arizona,1,Extended,Bachelor,2011-02-27,Employed,F,Suburban,Married,Personal,3,2,Call Center,Two-Door Car,Midsize,2
CI38171,Washington,0,Basic,Bachelor,2011-01-28,Employed,F,Suburban,Single,Personal,3,1,Call Center,Luxury SUV,Midsize,1
NB86692,Nevada,0,Basic,College,2011-01-02,Employed,F,Urban,Married,Personal,3,4,Web,Four-Door Car,Midsize,1
YN15967,California,0,Extended,College,2011-01-11,Employed,M,Urban,Single,Corporate,2,1,Branch,Two-Door Car,Small,1
KU56071,Oregon,0,Basic,College,2011-02-20,Employed,F,Urban,Married,Personal,1,2,Call Center,Two-Door Car,Midsize,2
LN47910,Arizona,0,Premium,College,2011-01-03,Employed,F,Suburban,Married,Personal,1,3,Agent,Four-Door Car,Midsize,1
CY80935,Oregon,0,Extended,High School or Below,2011-02-11,Employed,M,Suburban,Married,Personal,2,1,Agent,Four-Door Car,Midsize,2
SA84892,California,0,Extended,High School or Below,2011-01-07,Employed,F,Suburban,Married,Corporate,3,2,Agent,SUV,Midsize,1
LY93301,Oregon,0,Basic,Bachelor,2011-02-03,Unemployed,M,Suburban,Single,Corporate,3,3,Agent,Two-Door Car,Midsize,2
FG63647,Nevada,0,Premium,Bachelor,2011-01-25,Unemployed,M,Suburban,Married,Personal,1,2,Agent,Four-Door Car,Midsize,1
VX79712,Washington,0,Extended,Doctor,2011-02-20,Employed,M,Suburban,Married,Personal,3,4,Branch,Two-Door Car,Midsize,2
UH59257,Washington,0,Extended,Doctor,2011-02-14,Employed,M,Suburban,Married,Personal,3,2,Agent,Two-Door Car,Midsize,2
ME84824,Arizona,1,Premium,College,2011-01-19,Employed,M,Suburban,Single,Personal,3,2,Branch,Sports Car,Midsize,1
ZR68364,California,0,Extended,College,2011-02-10,Employed,M,Suburban,Married,Personal,1,2,Branch,Four-Door Car,Midsize,2
OW84481,Nevada,0,Basic,High School or Below,2011-02-16,Employed,M,Suburban,Married,Personal,3,2,Agent,Four-Door Car,Midsize,2
FU77365,California,0,Basic,Bachelor,2011-02-14,Employed,F,Suburban,Married,Personal,3,1,Web,SUV,Midsize,2
MR46875,Washington,0,Basic,Master,2011-01-13,Employed,M,Urban,Divorced,Corporate,2,3,Call Center,Four-Door Car,Midsize,1
PT46181,California,0,Basic,College,2011-01-26,Employed,M,Suburban,Married,Personal,3,2,Branch,Four-Door Car,Midsize,1
LT41574,Oregon,0,Basic,Bachelor,2011-01-18,Employed,F,Suburban,Married,Special,2,1,Web,Four-Door Car,Midsize,1
WX16395,California,1,Extended,College,2011-01-19,Unemployed,M,Suburban,Married,Personal,1,2,Agent,SUV,Midsize,1
HD82971,Arizona,0,Extended,High School or Below,2011-01-15,Unemployed,F,Suburban,Single,Personal,1,3,Agent,Four-Door Car,Midsize,1
ZC17276,California,0,Premium,Master,2011-01-15,Unemployed,M,Suburban,Single,Personal,3,1,Branch,Four-Door Car,Midsize,1
OR27665,Washington,0,Basic,Bachelor,2011-01-29,Unemployed,F,Rural,Married,Personal,1,1,Branch,Two-Door Car,Midsize,1
VO75043,Oregon,0,Extended,Bachelor,2011-01-07,Unemployed,M,Suburban,Married,Personal,3,4,Agent,Four-Door Car,Midsize,1
LZ78622,California,0,Extended,High School or Below,2011-01-09,Employed,M,Suburban,Married,Special,3,2,Call Center,Four-Door Car,Midsize,1
PK24825,Oregon,0,Extended,College,2011-02-15,Unemployed,F,Suburban,Single,Corporate,1,3,Call Center,Four-Door Car,Large,2
HG93801,Arizona,0,Extended,High School or Below,2011-01-02,Employed,M,Urban,Married,Corporate,3,2,Branch,SUV,Large,1
PJ36749,Washington,1,Extended,High School or Below,2011-01-27,Employed,F,Suburban,Married,Personal,2,1,Branch,SUV,Midsize,1
CH96412,Oregon,0,Basic,Doctor,2011-01-28,Employed,F,Rural,Married,Personal,1,1,Call Center,Four-Door Car,Large,1
PR74833,Oregon,0,Extended,Bachelor,2011-02-04,Unemployed,M,Suburban,Single,Personal,3,1,Agent,Two-Door Car,Midsize,2
ZS36394,California,1,Basic,Bachelor,2011-02-08,Unemployed,F,Suburban,Married,Corporate,1,1,Call Center,Four-Door Car,Midsize,2
DP50922,California,0,Basic,High School or Below,2011-02-05,Employed,M,Suburban,Married,Personal,3,2,Web,Sports Car,Midsize,2
